coreid,no.metal,no.topology,LCD,PLD,PLD/LCD,Density (g/cm3),ASA (m2/cm3),ASA (m2/g),VF,PV (cm3/g),Has OMS,frac_C,frac_H,frac_O,frac_N,frac_halogen,frac_metal,H_over_C,O_over_C,N_over_C,NF3_uptake(mol/kg),CF4_uptake(mol/kg),Selectivity(NF3/CF4)
2016[Cu][nbo]3[ASR]15,2,4,9.65976,6.11264,0.63279419,0.717963,2412.43,3360.1,0.6902,0.961331,1,0.525,0.325,0.125,0,0,0.025,0.619047619,0.238095238,0,1.942509875,3.17192111,0.612408004
2017[Ho][bnn]3[FSR]1,27,41,6.71076,5.44257,0.811021404,0.865608,2031.89,2347.36,0.5563,0.64267,0,0.54,0.3,0.14,0,0,0.02,0.555555556,0.259259259,0,1.741385996,2.844045265,0.612291941
2005[Nd][pcu]3[ASR]1,18,1,8.72593,5.24836,0.601467122,1.15629,1798.72,1555.6,0.6168,0.533432,0,0.355555556,0.311111111,0.177777778,0.133333333,0,0.022222222,0.875,0.5,0.375,0.783514091,1.279863544,0.612185646
2008[In][dia]3[ION]1,7,3,6.1792,5.66918,0.917461807,1.21138,849.4,701.181,0.5432,0.448412,0,0.363636364,0.363636364,0.181818182,0.022727273,0,0.022727273,1,0.5,0.0625,0.607175587,0.991989141,0.612078864
2019[Zr][bcu]3[ASR]2,8,13,10.71364,8.94353,0.834779776,0.952429,2132.6,2239.12,0.6918,0.726353,1,0.470588235,0.235294118,0.235294118,0,0,0.058823529,0.5,0.5,0,1.073371795,1.754446076,0.611800961
2016[Zn][ths]3[ASR]1,1,14,8.70971,6.01283,0.690359381,1.33605,1712.98,1282.12,0.644,0.482019,0,0.444444444,0.296296296,0,0.148148148,0.074074074,0.037037037,0.666666667,0,0.333333333,0.822997943,1.345379637,0.611721718
2011[Cu][fjh]3[ION]1,2,117,6.30201,4.92281,0.781149189,1.12592,749.81,665.955,0.5014,0.445326,1,0.338028169,0.417840376,0.051643192,0.178403756,0,0.014084507,1.236111111,0.152777778,0.527777778,0.552593623,0.903451782,0.611647056
2022[Mn][pcu]3[ASR]1,6,1,8.67217,5.8891,0.679080322,1.18165,1450.43,1227.45,0.5646,0.477804,1,0.470588235,0.176470588,0.137254902,0,0.176470588,0.039215686,0.375,0.291666667,0,0.668252094,1.092611605,0.611609918
2016[Cu][nbo]3[ASR]16,2,4,9.54111,6.07878,0.63711455,0.722398,2406.23,3330.89,0.688,0.952384,1,0.525,0.325,0.125,0,0,0.025,0.619047619,0.238095238,0,1.927932376,3.152383118,0.611579337
2023[Zn][nan]2[ASR]4,1,0,8.00367,6.94564,0.867806894,0.850927,1793.14,2107.28,0.6434,0.756116,0,0.45,0.325,0.1,0.1,0,0.025,0.722222222,0.222222222,0.222222222,1.729030771,2.827336163,0.611540571
2013[Co][pcu]3[ASR]1,3,1,7.60347,5.32669,0.700560402,1.06942,1949.08,1822.55,0.6104,0.570775,1,0.454545455,0.227272727,0.25,0,0,0.068181818,0.5,0.55,0,0.917707482,1.500884738,0.611444343
2019[CoMn][nan]3[FSR]1,67,0,5.41451,5.10722,0.943246942,1.50914,255.755,169.47,0.4358,0.288773,0,0.472222222,0.222222222,0.111111111,0,0.166666667,0.027777778,0.470588235,0.235294118,0,0.59443981,0.972293196,0.611379173
2013[In][scu]3[ASR]1,7,15,10.60386,6.67891,0.629856486,0.768186,1935.57,2519.66,0.6358,0.827664,0,0.46835443,0.253164557,0.253164557,0,0,0.025316456,0.540540541,0.540540541,0,1.964374684,3.21319585,0.611346079
2012[Mn][sra]3[ASR]1,6,33,8.2033,5.41651,0.660284276,0.769862,2178.24,2829.39,0.6642,0.862752,1,0.456140351,0.350877193,0.166666667,0,0,0.026315789,0.769230769,0.365384615,0,1.498981126,2.451988037,0.611332969
2019[Cd][fsc]3[ASR]1,4,24,7.74783,5.36023,0.691836295,1.11086,1470.57,1323.81,0.569,0.512217,0,0.473684211,0.355263158,0.125,0.026315789,0,0.019736842,0.75,0.263888889,0.055555556,0.939408858,1.536678538,0.611324252
2024[CeCu][nan]3[ASR]1,60,0,6.2867,5.20836,0.828472808,1.75597,1336.43,761.077,0.512,0.291576,1,0.37037037,0.074074074,0.333333333,0.074074074,0.074074074,0.074074074,0.2,0.9,0.2,0.432781324,0.707948415,0.611317597
2001[La][noz]3[ION]1,14,173,8.81822,7.29052,0.82675642,0.595638,2583.64,4337.61,0.7484,1.25647,0,0.384615385,0.412587413,0.104895105,0.06993007,0.013986014,0.013986014,1.072727273,0.272727273,0.181818182,0.813772595,1.331549771,0.61114696
2010[Er][nan]3[ASR]1,22,0,6.86804,6.49896,0.946261233,1.63046,1565.44,960.125,0.566,0.347142,0,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,0.800246342,1.309756927,0.61098844
2017[Zn][etd]3[FSR]1,1,101,11.70024,11.60698,0.992029223,0.530183,2242.79,4230.22,0.7618,1.43686,1,0.391304348,0.260869565,0.304347826,0,0,0.043478261,0.666666667,0.777777778,0,0.841129604,1.376867607,0.610900859
2023[Cu][nbo]3[ASR]1,2,4,9.92394,6.34632,0.639496007,0.778709,2357.27,3027.15,0.7304,0.937963,1,0.459459459,0.243243243,0.216216216,0.027027027,0,0.054054054,0.529411765,0.470588235,0.058823529,1.6799561,2.750003411,0.61089237
2011[In][nan]3[ION]2,7,0,9.1569,7.01562,0.766156669,0.894019,1925.24,2153.46,0.6824,0.763294,0,0.461139896,0.321243523,0.176165803,0.010362694,0,0.031088083,0.696629213,0.382022472,0.02247191,0.906632176,1.484979601,0.610535104
2010[Zn][pcu]3[ASR]26,1,1,7.15732,5.6395,0.78793459,1.1056,1149.42,1039.64,0.3258,0.294682,1,0.512820513,0.307692308,0.128205128,0.025641026,0,0.025641026,0.6,0.25,0.05,0.825782674,1.352556319,0.610534779
2016[Cu][ssa]3[ASR]2,2,51,10.6625,5.52066,0.517764127,0.840538,2231.28,2654.59,0.709,0.843508,1,0.428571429,0.244897959,0.163265306,0.12244898,0,0.040816327,0.571428571,0.380952381,0.285714286,2.10116782,3.442874928,0.610294554
2007[Zn][ths]3[ASR]1,1,14,9.42974,6.01779,0.63817136,1.28204,1757.34,1370.73,0.6518,0.508407,0,0.444444444,0.296296296,0,0.148148148,0.074074074,0.037037037,0.666666667,0,0.333333333,0.791977908,1.297807853,0.610242808
2014[Cu][nan]3[ASR]9,2,0,6.30574,5.30676,0.841576088,1.24637,1406.75,1128.68,0.5606,0.449784,1,0.405797101,0.202898551,0.289855072,0.057971014,0,0.043478261,0.5,0.714285714,0.142857143,1.064655679,1.745514329,0.609938092
2023[Er][nan]3[ASR]2,22,0,6.80346,6.41759,0.943283271,1.65679,1581.32,954.451,0.56,0.338004,0,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,0.801913211,1.315480622,0.60959713
2014[Cu][nan]3[ASR]11,2,0,6.88869,4.72302,0.685619472,1.13022,1693.18,1498.1,0.5842,0.516892,1,0.417910448,0.298507463,0.208955224,0.029850746,0,0.044776119,0.714285714,0.5,0.071428571,1.142474349,1.874429177,0.60950521
2021[CuMn][sql]2[FSR]1,48,2,6.65923,4.93621,0.741258374,1.221,870.536,712.971,0.4542,0.371991,1,0.510638298,0.361702128,0.063829787,0.042553191,0,0.021276596,0.708333333,0.125,0.083333333,0.458475769,0.752318681,0.609416968
2023[Co][nan]3[ASR]12,3,0,11.19323,9.97107,0.890812572,1.17912,1588.25,1346.98,0.6508,0.551938,1,0.444444444,0.111111111,0.333333333,0,0,0.111111111,0.25,0.75,0,1.017105047,1.66937448,0.609273149
2009[Zn][nan]3[ASR]3,1,0,7.92997,5.48754,0.692000096,0.971712,2031.2,2090.33,0.6554,0.67448,1,0.395348837,0.279069767,0.186046512,0.093023256,0,0.046511628,0.705882353,0.470588235,0.235294118,1.359898844,2.232839908,0.609044491
2018[Zn][pcu]3[ASR]11,1,1,9.45435,6.53462,0.69117602,0.935737,1732,1850.94,0.516,0.551437,0,0.375,0.333333333,0.166666667,0.041666667,0,0.041666667,0.888888889,0.444444444,0.111111111,1.133114287,1.860587404,0.609008899
2015[Zn][nan]3[ASR]23,1,0,8.83128,4.93156,0.558419618,1.43518,1005.12,700.347,0.4548,0.316894,1,0.492401216,0.255319149,0.224924012,0,0,0.027355623,0.518518519,0.456790123,0,0.537640877,0.883271024,0.608692985
2016[Zn][rtl]3[ASR]3,1,10,6.9583,6.04239,0.868371585,0.981792,1988.97,2025.86,0.6554,0.667555,1,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,1.078361826,1.77203237,0.608545219
2009[Ga][bpq]3[ASR]1,21,7,6.43543,6.35486,0.987480246,1.16514,1487.31,1276.51,0.5912,0.507406,0,0.421052632,0.263157895,0.263157895,0,0,0.052631579,0.625,0.625,0,1.114711951,1.831946421,0.608485018
2020[Zn][nan]3[FSR]8,1,0,6.98194,5.60229,0.802397328,1.41341,850.997,602.087,0.4636,0.328001,1,0.392156863,0.352941176,0.215686275,0,0,0.039215686,0.9,0.55,0,0.313364545,0.515081943,0.608378045
2015[Ni][ncb]3[ASR]1,5,64,9.41177,5.33373,0.566708494,0.921844,1228.86,1333.05,0.3673,0.398441,0,0.410958904,0.246575342,0.095890411,0.205479452,0,0.04109589,0.6,0.233333333,0.5,1.185317616,1.948788604,0.608233039
2023[Cu][nan]3[ASR]9,2,0,11.06688,6.63737,0.599750788,0.555548,2511.62,4520.97,0.7708,1.38746,1,0.53030303,0.272727273,0.136363636,0.03030303,0,0.03030303,0.514285714,0.257142857,0.057142857,1.255886133,2.064868541,0.608216024
2019[Co][hex]3[ASR]2,3,32,6.91333,5.90513,0.854165793,0.838175,2240.25,2672.77,0.6704,0.799833,1,0.453333333,0.266666667,0.16,0.08,0,0.04,0.588235294,0.352941176,0.176470588,1.587068223,2.609774334,0.608124696
2016[Zn][nan]2[ASR]2,1,0,6.15089,4.65972,0.757568417,1.53087,488.168,318.883,0.4218,0.27553,1,0.351351351,0.342342342,0.144144144,0.126126126,0,0.036036036,0.974358974,0.41025641,0.358974359,0.330465344,0.543423915,0.608117044
2019[Cu][she]3[ASR]1,2,48,15.41451,9.33505,0.605601475,0.777808,1252.35,1610.11,0.4947,0.636018,1,0.380952381,0.285714286,0,0.285714286,0,0.047619048,0.75,0,0.75,1.231881649,2.025805685,0.608094675
2023[Ce][nan]3[ASR]1,19,0,7.15418,6.83747,0.955730776,1.49951,1497.39,998.589,0.5596,0.373188,1,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,0.809198237,1.330755525,0.608074302
2014[In][unc]3[ASR]1,7,35,8.2512,7.96583,0.965414728,0.71349,2431.47,3407.86,0.7316,1.02538,0,0.485714286,0.228571429,0.257142857,0,0,0.028571429,0.470588235,0.529411765,0,1.890146807,3.109286383,0.607903735
2014[Dy][nan]3[FSR]1,23,0,5.94758,5.33564,0.897111094,1.33211,1649.17,1238.01,0.5542,0.416031,0,0.425,0.35,0.175,0.025,0,0.025,0.823529412,0.411764706,0.058823529,0.795877875,1.309279612,0.607874642
2017[Mn][dia]3[ASR]1,6,3,6.18331,5.49074,0.887993647,0.737165,2335.29,3167.93,0.5755,0.780693,0,0.506666667,0.373333333,0.106666667,0,0,0.013333333,0.736842105,0.210526316,0,2.436081592,4.008235589,0.607769064
2020[Tb][flu]3[ASR]1,11,8,6.75169,4.77157,0.706722317,1.18196,1423.22,1204.12,0.4416,0.373616,0,0.5,0.285714286,0.166666667,0,0,0.023809524,0.571428571,0.333333333,0,1.220506991,2.008307124,0.607729254
2017[Mn][nan]3[ASR]1,6,0,6.12679,5.53694,0.903726095,1.24903,1468.45,1175.67,0.5518,0.441784,1,0.384615385,0.205128205,0.179487179,0.153846154,0,0.076923077,0.533333333,0.466666667,0.4,1.018495331,1.676057797,0.607673156
2023[Co][nan]3[FSR]1,3,0,6.61332,5.18804,0.784483436,1.17786,1276.14,1083.43,0.5188,0.440458,1,0.395604396,0.351648352,0.10989011,0.10989011,0,0.032967033,0.888888889,0.277777778,0.277777778,0.78255251,1.288123946,0.607513363
2019[Cu][nan]2[FSR]3,2,0,7.66556,6.30752,0.822838775,0.880727,1919.48,2179.43,0.4846,0.550227,0,0.444444444,0.351851852,0.092592593,0.037037037,0.055555556,0.018518519,0.791666667,0.208333333,0.083333333,1.14796789,1.89005461,0.607372869
2018[Zn][pcu]3[ASR]10,1,1,9.39257,6.54499,0.696826321,0.939409,1984.39,2112.39,0.6552,0.69746,1,0.375,0.333333333,0.166666667,0.041666667,0,0.041666667,0.888888889,0.444444444,0.111111111,1.14393422,1.884215642,0.607114279
2018[Zn][pth]3[ASR]1,1,98,8.63538,5.77905,0.66922938,0.792876,1978.58,2495.45,0.6756,0.852088,1,0.582417582,0.307692308,0.087912088,0,0,0.021978022,0.528301887,0.150943396,0,1.643433726,2.707305236,0.607036733
2015[Cu][lvt]3[ASR]1,2,11,7.55264,5.78133,0.765471411,0.764779,2817.46,3684.01,0.7296,0.954001,1,0.473684211,0.263157895,0.210526316,0,0,0.052631579,0.555555556,0.444444444,0,1.597721134,2.632128181,0.607007343
2023[Zn][nan]3[ASR]21,1,0,7.84608,5.37734,0.685353705,1.04164,1626.92,1561.89,0.4603,0.4419,1,0.5,0.230769231,0.153846154,0.038461538,0.038461538,0.038461538,0.461538462,0.307692308,0.076923077,1.402926684,2.311263914,0.606995452
2008[Y][nan]3[ASR]1,28,0,6.80122,6.3958,0.940390106,1.29813,1554.38,1197.39,0.5754,0.443252,0,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,1.02506247,1.689015253,0.606899474
2016[Tb][nan]3[ASR]4,11,0,7.21435,5.20709,0.72176842,0.929295,2599.17,2796.93,0.6776,0.729155,1,0.486486486,0.243243243,0.202702703,0.040540541,0,0.027027027,0.5,0.416666667,0.083333333,1.613200037,2.658155755,0.606886949
2011[Ni][nan]3[ASR]1,5,0,13.28738,7.77882,0.585429182,0.710367,1790.29,2520.24,0.7024,0.988785,1,0.492307692,0.292307692,0.061538462,0.123076923,0,0.030769231,0.59375,0.125,0.25,0.604058983,0.995504078,0.60678705
2020[Cu][sql]2[ASR]12,2,2,7.7078,6.10166,0.791621474,0.830561,2390.77,2878.5,0.698,0.840396,1,0.512820513,0.282051282,0.153846154,0.025641026,0,0.025641026,0.55,0.3,0.05,2.095929457,3.455493097,0.606550035
2013[In][unc]3[ASR]1,7,35,8.14572,7.95332,0.976380234,0.812993,2240.04,2755.3,0.6567,0.807756,0,0.516129032,0.193548387,0.258064516,0,0,0.032258065,0.375,0.5,0,2.305022894,3.800737436,0.60646728
2019[CoMn][nan]3[ASR]2,67,0,5.37491,5.07715,0.944601863,1.51293,249.901,165.177,0.4298,0.284085,0,0.472222222,0.222222222,0.111111111,0,0.166666667,0.027777778,0.470588235,0.235294118,0,0.590131294,0.973202754,0.606380625
2023[Cu][nan]3[ASR]5,2,0,11.21791,6.64041,0.591947163,0.607934,2674.69,4399.63,0.7698,1.26626,1,0.53125,0.234375,0.15625,0.046875,0,0.03125,0.441176471,0.294117647,0.088235294,1.414160308,2.332960657,0.606165519
0000[Co][nan]3[ASR]14,3,0,11.22545,9.90205,0.882107176,1.17879,1608.54,1364.56,0.643,0.545473,1,0.444444444,0.111111111,0.333333333,0,0,0.111111111,0.25,0.75,0,1.005625706,1.659053945,0.606144067
2017[Zn][nan]3[ASR]25,1,0,7.93575,7.66141,0.965429859,1.31784,1034.29,784.841,0.3156,0.239483,0,0.444444444,0.259259259,0.148148148,0.111111111,0,0.037037037,0.583333333,0.333333333,0.25,0.383592306,0.632927521,0.6060604
2013[Zn][etb]3[FSR]1,1,70,9.36448,6.2939,0.672103523,1.2432,792.71,637.638,0.4606,0.370496,1,0.469387755,0.367346939,0.12244898,0.020408163,0,0.020408163,0.782608696,0.260869565,0.043478261,0.817509142,1.34922343,0.60591087
2017[Zn][lvt]3[ASR]1,1,11,9.10618,5.61024,0.61609149,0.66496,2883.09,4335.74,0.7354,1.10593,1,0.533333333,0.266666667,0.133333333,0.033333333,0,0.033333333,0.5,0.25,0.0625,2.01411874,3.324125988,0.605909267
2007[Nd][nan]3[FSR]1,18,0,5.86663,5.05783,0.862135502,1.42155,1385.13,974.377,0.5398,0.379726,0,0.310344828,0.413793103,0.24137931,0,0,0.034482759,1.333333333,0.777777778,0,0.749432208,1.237499649,0.605601956
2021[Cd][nan]3[ASR]3,4,0,8.16927,4.50445,0.551389537,1.27414,1315.9,1032.78,0.5462,0.428682,1,0.484848485,0.303030303,0.161616162,0.02020202,0,0.03030303,0.625,0.333333333,0.041666667,0.883218395,1.458491114,0.605569953
2018[Co][nan]3[ION]1,3,0,9.8519,5.86886,0.595708442,0.883078,1566.49,1773.9,0.403,0.456358,0,0.463414634,0.37398374,0.081300813,0.06504065,0,0.016260163,0.807017544,0.175438596,0.140350877,1.031937151,1.704482175,0.605425604
2019[Cd][hcb]2[ASR]7,4,12,5.8822,5.07216,0.86228962,1.56345,1437.54,919.467,0.5546,0.354729,0,0.37037037,0.333333333,0.111111111,0.111111111,0.037037037,0.037037037,0.9,0.3,0.3,0.754325351,1.245949753,0.605421967
2012[Zn][srs]3[ASR]2,1,9,8.69113,6.67012,0.767462919,0.768087,2415.8,3145.22,0.7794,1.01473,1,0.45,0.15,0.3,0,0,0.1,0.333333333,0.666666667,0,0.822252618,1.358272418,0.605366499
2023[Co][nan]3[ASR]13,3,0,11.18269,9.96898,0.891465291,1.18048,1596.97,1352.82,0.6498,0.550455,1,0.444444444,0.111111111,0.333333333,0,0,0.111111111,0.25,0.75,0,1.026183054,1.695213624,0.605341439
2016[CuEu][nan]3[ASR]2,41,0,8.88409,8.01315,0.901966324,1.36955,1070.61,781.723,0.5192,0.379103,1,0.47826087,0.347826087,0.086956522,0,0.014492754,0.028985507,0.727272727,0.181818182,0,0.569811033,0.941338592,0.605319954
2006[Dy][nan]3[ASR]2,23,0,6.88895,6.49808,0.94326131,1.59244,1546.82,971.349,0.5726,0.359573,0,0.473684211,0.157894737,0.315789474,0,0,0.052631579,0.333333333,0.666666667,0,0.817148792,1.350301712,0.605160154
2020[CoNa][ant]3[ION]1,143,21,6.49585,5.61637,0.864608943,1.08153,1245.9,1151.98,0.5182,0.479137,0,0.423529412,0.329411765,0.188235294,0.023529412,0,0.035294118,0.777777778,0.444444444,0.055555556,0.981325303,1.621841396,0.6050686
2015[Sm][umc]3[ASR]1,24,47,7.68042,4.98585,0.649163718,1.00361,1915.71,1908.81,0.619,0.616771,1,0.4375,0.390625,0.125,0.03125,0,0.015625,0.892857143,0.285714286,0.071428571,1.367039896,2.259648473,0.60497901
2016[Cu][nbo]3[ASR]14,2,4,9.74945,6.12862,0.62861187,0.704911,2471.64,3506.31,0.693,0.983103,1,0.525,0.325,0.125,0,0,0.025,0.619047619,0.238095238,0,1.907022047,3.152365455,0.604949545
2014[Co][nan]3[ASR]27,3,0,11.20518,9.92892,0.886100893,1.17844,1611.93,1367.85,0.6412,0.544109,1,0.444444444,0.111111111,0.333333333,0,0,0.111111111,0.25,0.75,0,1.018655848,1.684060568,0.604880767
2014[Zn][etf]3[ASR]1,1,172,10.02425,7.41726,0.739931666,0.74992,2225.75,2967.99,0.7264,0.968637,0,0.488888889,0.266666667,0,0.2,0.022222222,0.022222222,0.545454545,0,0.409090909,0.957968159,1.583939098,0.604801132
2017[Cd][nan]2[ASR]1,4,0,12.48907,11.73284,0.939448654,0.898379,1156.11,1286.88,0.6182,0.688128,1,0.459459459,0.405405405,0.081081081,0.040540541,0,0.013513514,0.882352941,0.176470588,0.088235294,0.626616881,1.036109325,0.604778729
2011[Zn][nan]3[ASR]20,1,0,9.56932,5.9368,0.62039936,0.840674,2350.33,2795.77,0.726,0.863592,1,0.419047619,0.228571429,0.228571429,0.057142857,0,0.066666667,0.545454545,0.545454545,0.136363636,1.420434139,2.348774455,0.604755444
2015[Cu][nan]3[ION]1,2,0,7.13382,5.20279,0.729313327,1.12277,1237.12,1101.85,0.3411,0.303801,1,0.289256198,0.338842975,0,0.330578512,0,0.041322314,1.171428571,0,1.142857143,0.512705164,0.847824899,0.604730015
2017[In][xmz]3[ASR]1,7,44,10.0961,6.13076,0.60724042,0.851346,1938.71,2277.22,0.5651,0.663773,0,0.52293578,0.302752294,0.119266055,0.027522936,0,0.027522936,0.578947368,0.228070175,0.052631579,1.582524077,2.617255078,0.604650304
2023[Zn][nan]3[ASR]25,1,0,8.53252,6.4453,0.755380591,0.732803,2192.67,2992.16,0.6178,0.843064,0,0.496551724,0.220689655,0.165517241,0.082758621,0,0.034482759,0.444444444,0.333333333,0.166666667,1.477640793,2.444435559,0.604491612
2016[Zn][nan]3[ASR]13,1,0,8.51164,7.84418,0.92158268,0.729559,2000.93,2742.66,0.6126,0.839685,1,0.47706422,0.311926606,0.073394495,0.110091743,0,0.027522936,0.653846154,0.153846154,0.230769231,1.410076453,2.332920395,0.604425447
2011[Zn][nan]3[ASR]2,1,0,11.39229,11.08511,0.97303615,0.982364,1254.54,1277.07,0.6016,0.612401,1,0.441176471,0.352941176,0.117647059,0.058823529,0,0.029411765,0.8,0.266666667,0.133333333,0.995263161,1.647229122,0.604204447
2002[Cd][scu]3[ASR]1,4,15,9.74551,8.51621,0.87385986,1.10155,1327.38,1205.01,0.5976,0.542508,0,0.482490272,0.373540856,0.031128405,0.031128405,0,0.031128405,0.774193548,0.064516129,0.064516129,0.52183446,0.863860465,0.604072626
2012[Cu][nts]3[ASR]1,2,19,18.23438,6.60024,0.36196679,0.629251,2194.83,3488.01,0.765,1.21573,1,0.47826087,0.260869565,0.217391304,0,0,0.043478261,0.545454545,0.454545455,0,1.291493447,2.138427865,0.603945294
2015[Mg][nan]3[ASR]11,12,0,16.78282,4.60154,0.274181574,0.589195,2130.35,3615.69,0.7218,1.22506,1,0.553846154,0.307692308,0.123076923,0,0,0.015384615,0.555555556,0.222222222,0,2.079626659,3.444720772,0.603714146
2020[Tm][nan]3[ASR]1,29,0,8.56174,6.61836,0.773015765,1.20101,1488.82,1239.64,0.4747,0.395252,0,0.522522523,0.216216216,0.216216216,0.018018018,0,0.027027027,0.413793103,0.413793103,0.034482759,1.099683089,1.821785944,0.603629143
2019[Cu][nan]2[ASR]3,2,0,7.80165,6.75057,0.865274653,0.760611,2403.17,3159.53,0.7028,0.923994,1,0.5,0.285714286,0.095238095,0.023809524,0.071428571,0.023809524,0.571428571,0.19047619,0.047619048,1.446333636,2.39694704,0.603406589
2020[Cd][nan]3[ASR]3,4,0,8.1647,6.44559,0.78944603,1.18247,1197.1,1012.37,0.552,0.466818,1,0.476190476,0.380952381,0.095238095,0.023809524,0,0.023809524,0.8,0.2,0.05,0.816814518,1.353749499,0.603371981
0000[ZnSi][pcu]3[ASR]1,36,1,6.17439,5.21111,0.843987827,0.9025,1532.82,1698.41,0.592,0.655955,0,0.5,0.363636364,0,0.045454545,0.068181818,0.011363636,0.727272727,0,0.090909091,1.478108212,2.45012057,0.603279785
2018[Fe][stp]3[ASR]1,9,16,9.81052,9.5964,0.978174449,1.10205,1000.22,907.6,0.3628,0.329204,0,0.324324324,0.405405405,0.162162162,0,0,0.027027027,1.25,0.5,0,0.570204413,0.945282561,0.603210549
2016[Cu][nan]3[ASR]9,2,0,8.43521,5.50667,0.65281955,1.03412,1900.68,1837.97,0.6344,0.613467,1,0.41025641,0.282051282,0.230769231,0.025641026,0,0.051282051,0.6875,0.5625,0.0625,0.981690639,1.627452869,0.603206801
2015[Co][ncb]3[ASR]1,3,64,9.58009,5.49012,0.573076036,0.89011,1257.18,1412.39,0.3696,0.41523,0,0.410958904,0.246575342,0.095890411,0.205479452,0,0.04109589,0.6,0.233333333,0.5,1.185758344,1.965924412,0.603155613
2020[Cd][sod]3[ASR]1,4,53,13.51891,10.1478,0.75063744,0.834782,1804.58,2161.74,0.6852,0.820813,1,0.41025641,0.358974359,0.051282051,0.153846154,0,0.025641026,0.875,0.125,0.375,1.239931899,2.056398828,0.602962753
2017[Zn][sql]3[ASR]1,1,2,7.12221,5.75871,0.808556614,1.1449,1023.24,893.731,0.5192,0.453488,1,0.514851485,0.346534653,0.099009901,0.01980198,0,0.01980198,0.673076923,0.192307692,0.038461538,0.735303984,1.219501037,0.602954784
2011[La][cds]3[FSR]1,14,30,5.7034,4.97261,0.871867658,1.11316,1572.01,1412.21,0.5574,0.500737,0,0.421052632,0.385964912,0.140350877,0.035087719,0,0.01754386,0.916666667,0.333333333,0.083333333,0.909350205,1.508339137,0.602881794
2017[Cd][sql]2[ASR]4,4,2,7.11368,5.92665,0.833134187,0.898524,1604.83,1786.07,0.6028,0.670878,0,0.541176471,0.376470588,0,0.047058824,0.023529412,0.011764706,0.695652174,0,0.086956522,1.730271864,2.870574058,0.602761618
2018[ZnFe][nuc]3[ASR]1,66,71,7.05419,5.04574,0.71528269,0.894953,2419.48,2703.47,0.6706,0.749313,1,0.5,0.233333333,0.216666667,0,0,0.05,0.466666667,0.433333333,0,1.818806547,3.017932345,0.602666441
2015[La][umc]3[ASR]1,14,47,8.2134,5.11715,0.62302457,0.946944,1931.53,2039.75,0.6104,0.6446,1,0.4375,0.390625,0.125,0.03125,0,0.015625,0.892857143,0.285714286,0.071428571,1.415576694,2.349529366,0.602493723
1997[Ce][pts]3[ASR]1,19,5,7.96983,7.14403,0.896384239,0.958363,1387.86,1448.16,0.59,0.615633,1,0.301369863,0.520547945,0.109589041,0.054794521,0,0.01369863,1.727272727,0.363636364,0.181818182,0.96014845,1.593628295,0.602492095
2020[Tb][pcu]3[ASR]2,11,1,9.70073,9.46639,0.975843055,1.18088,915.02,774.864,0.3488,0.295374,0,0.493975904,0.34939759,0.120481928,0.024096386,0,0.012048193,0.707317073,0.243902439,0.048780488,0.559791189,0.929587565,0.602193069
2012[Ce][seh]3[ASR]2,19,62,5.82557,4.59104,0.788084256,0.990751,1894.52,1912.2,0.6214,0.627201,0,0.551020408,0.306122449,0.12244898,0,0,0.020408163,0.555555556,0.222222222,0,1.260308745,2.093079616,0.602131298
2011[Co][nan]3[ASR]14,3,0,5.55628,5.35659,0.964060487,1.26306,904.113,715.814,0.2612,0.2068,0,0.487179487,0.307692308,0.128205128,0.051282051,0,0.025641026,0.631578947,0.263157895,0.105263158,0.879459174,1.460699592,0.602080797
